respondent_id,rok_ankiety,stan,plec,grupa_wiekowa,plec_wiek,edukacja,stan_cywilny,syt_mieszkaniowa,dochod_roczny,status_zatrudnienia,liczba_dzieci,trudnosc_z_rachunkami,sklonnosc_do_ryzyka,ma_fund_awaryjny,liczyl_oszcz_emerytalne,pytal_o_porade_inwest,ma_konto_oszczednosciowe,inwestuje_poza_emerytura
2009030700,2009,New Hampshire,Male,45-54,Male 45-54,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Full-time,2,Somewhat difficult,6.0,False,False,False,False,False
2009030701,2009,New York,Female,65+,Female 65+,Post graduate education,Single,Only adult in household,$75k - $100k,Full-time,0,Not at all difficult,9.0,True,True,False,True,True
2009030702,2009,Washington,Female,65+,Female 65+,College graduate,Divorced,Live with spouse/partner,$75k - $100k,Retired,0,Not at all difficult,5.0,False,,True,True,True
2009030703,2009,Washington,Female,65+,Female 65+,Post graduate education,Married,Live with spouse/partner,$75k - $100k,Full-time,0,Somewhat difficult,8.0,True,True,True,True,True
2009030704,2009,Washington,Female,65+,Female 65+,College graduate,Married,Live with spouse/partner,$100k - $150k,Retired,1,Not at all difficult,6.0,True,,True,True,True
2009030705,2009,Kentucky,Male,35-44,Male 35-44,College graduate,Single,Only adult in household,$100k - $150k,Full-time,0,Not at all difficult,5.0,True,False,True,False,False
2009030706,2009,West Virginia,Male,35-44,Male 35-44,High school graduate,Divorced,Live with spouse/partner,$35k - $50k,Full-time,3+,Somewhat difficult,1.0,False,False,False,False,False
2009030707,2009,Illinois,Male,25-34,Male 25-34,Post graduate education,Married,Live with spouse/partner,$50k - $75k,Full-time,0,,,,,,,
2009030708,2009,North Carolina,Male,35-44,Male 35-44,Some college,Married,Live with spouse/partner,$75k - $100k,Full-time,1,Not at all difficult,7.0,False,True,False,True,True
2009030709,2009,Massachusetts,Male,25-34,Male 25-34,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Full-time,0,Somewhat difficult,7.0,False,True,True,True,True
2009030710,2009,New Mexico,Female,18-24,Female 18-24,High school graduate,Single,Live in parents' home,"< $15,000",Full-time,0,Very difficult,7.0,False,False,,True,False
2009030711,2009,Florida,Male,18-24,Male 18-24,Some college,Single,Only adult in household,$15k - $25k,Full-time,0,Not at all difficult,6.0,False,False,False,True,False
2009030712,2009,Idaho,Male,35-44,Male 35-44,Post graduate education,Married,Live with spouse/partner,$75k - $100k,Full-time,1,Somewhat difficult,6.0,True,True,False,True,False
2009030713,2009,Iowa,Male,35-44,Male 35-44,Some college,Divorced,Only adult in household,$75k - $100k,Full-time,0,Not at all difficult,10.0,False,False,False,True,False
2009030714,2009,West Virginia,Female,65+,Female 65+,Some college,Married,Live with spouse/partner,$35k - $50k,Retired,0,Not at all difficult,5.0,True,,True,True,True
2009030715,2009,Colorado,Male,35-44,Male 35-44,College graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,3+,Not at all difficult,9.0,True,True,False,True,True
2009030716,2009,Indiana,Male,65+,Male 65+,College graduate,Married,Live with spouse/partner,$75k - $100k,Retired,0,Not at all difficult,1.0,True,,False,True,True
2009030717,2009,Tennessee,Male,35-44,Male 35-44,Post graduate education,Married,Live with spouse/partner,$75k - $100k,Full-time,3+,Somewhat difficult,6.0,True,True,True,True,True
2009030718,2009,West Virginia,Female,65+,Female 65+,High school graduate,Married,Live with spouse/partner,$75k - $100k,Part-time,0,Not at all difficult,3.0,True,True,True,True,True
2009030719,2009,New Jersey,Male,18-24,Male 18-24,Some college,Single,Live in parents' home,"< $15,000",Student,0,Somewhat difficult,7.0,True,False,False,True,True
2009030720,2009,Indiana,Male,65+,Male 65+,College graduate,Married,Live with spouse/partner,$50k - $75k,Full-time,0,Somewhat difficult,3.0,False,False,False,True,False
2009030721,2009,West Virginia,Female,65+,Female 65+,Post graduate education,Married,Live with spouse/partner,$50k - $75k,Homemaker,0,Not at all difficult,4.0,True,True,True,True,True
2009030722,2009,Nebraska,Male,45-54,Male 45-54,Some college,Married,Live with spouse/partner,$75k - $100k,Full-time,2,Not at all difficult,8.0,True,False,True,True,True
2009030723,2009,Colorado,Male,35-44,Male 35-44,Some college,Married,Live with spouse/partner,$100k - $150k,Full-time,0,Somewhat difficult,6.0,True,True,True,True,True
2009030724,2009,California,Male,55-64,Male 55-64,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Part-time,2,Somewhat difficult,3.0,True,False,True,True,True
2009030725,2009,Michigan,Female,18-24,Female 18-24,High school graduate,Single,Live in parents' home,"< $15,000",Student,0,Somewhat difficult,8.0,True,False,False,True,False
2009030726,2009,Arizona,Male,35-44,Male 35-44,High school graduate,Married,Live with spouse/partner,$35k - $50k,Full-time,1,Somewhat difficult,2.0,False,False,False,True,False
2009030727,2009,Texas,Male,18-24,Male 18-24,High school graduate,Single,Live in parents' home,$15k - $25k,Full-time,1,Very difficult,1.0,False,False,False,False,
2009030728,2009,Idaho,Male,35-44,Male 35-44,College graduate,Married,Live with spouse/partner,$50k - $75k,Full-time,3+,Somewhat difficult,7.0,False,False,False,True,True
2009030729,2009,Nevada,Female,18-24,Female 18-24,Some college,Divorced,Live in parents' home,$35k - $50k,Student,3+,Somewhat difficult,7.0,True,False,False,False,
2009030730,2009,Nevada,Female,65+,Female 65+,College graduate,Married,Live with spouse/partner,$50k - $75k,Retired,1,Somewhat difficult,8.0,,,True,True,True
2009030731,2009,Arizona,Male,25-34,Male 25-34,Some college,Widowed/widower,Live with spouse/partner,$35k - $50k,Full-time,2,Somewhat difficult,6.0,False,True,False,True,True
2009030732,2009,Indiana,Male,65+,Male 65+,Post graduate education,Married,Live with spouse/partner,$50k - $75k,Retired,0,Somewhat difficult,5.0,False,,False,False,False
2009030733,2009,Arizona,Female,35-44,Female 35-44,College graduate,Married,Live with spouse/partner,$50k - $75k,Part-time,0,Not at all difficult,6.0,True,True,True,True,False
2009030734,2009,Vermont,Female,65+,Female 65+,High school graduate,Divorced,Only adult in household,"< $15,000",Retired,0,Somewhat difficult,1.0,False,,False,True,False
2009030735,2009,Indiana,Male,65+,Male 65+,College graduate,Married,Live with spouse/partner,$75k - $100k,Retired,0,Not at all difficult,6.0,True,,False,True,True
2009030736,2009,West Virginia,Male,55-64,Male 55-64,College graduate,Single,Only adult in household,$35k - $50k,Full-time,0,Not at all difficult,1.0,True,True,True,True,True
2009030737,2009,New Hampshire,Female,65+,Female 65+,College graduate,Married,Live with spouse/partner,$50k - $75k,Full-time,0,Not at all difficult,2.0,False,False,True,True,False
2009030738,2009,California,Male,35-44,Male 35-44,Some college,Married,Live with spouse/partner,$100k - $150k,Full-time,2,Not at all difficult,5.0,True,False,False,True,True
2009030739,2009,Rhode Island,Male,35-44,Male 35-44,College graduate,Married,Live with spouse/partner,$75k - $100k,Full-time,1,Not at all difficult,9.0,True,True,True,True,True
2009030740,2009,Tennessee,Male,35-44,Male 35-44,College graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,3+,Not at all difficult,8.0,True,True,False,True,True
2009030741,2009,Idaho,Male,25-34,Male 25-34,College graduate,Married,Live with spouse/partner,$50k - $75k,Full-time,2,Somewhat difficult,8.0,False,True,False,True,False
2009030742,2009,Tennessee,Male,25-34,Male 25-34,College graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,2,Not at all difficult,4.0,True,False,False,True,True
2009030743,2009,Kentucky,Male,35-44,Male 35-44,Some college,Married,Live with spouse/partner,$100k - $150k,Full-time,3+,Not at all difficult,7.0,True,True,False,True,
2009030744,2009,Virginia,Male,18-24,Male 18-24,High school graduate,Single,Live in parents' home,"< $15,000",Student,0,Not at all difficult,10.0,False,False,False,False,False
2009030745,2009,Washington,Male,45-54,Male 45-54,Post graduate education,Married,Live with spouse/partner,$75k - $100k,Full-time,0,Not at all difficult,7.0,False,True,True,True,False
2009030746,2009,South Dakota,Male,65+,Male 65+,Some college,Married,Live with spouse/partner,$50k - $75k,Retired,0,Not at all difficult,10.0,True,,True,True,True
2009030747,2009,Arizona,Male,35-44,Male 35-44,Post graduate education,Married,Live with spouse/partner,$150k or more,Unemployed,2,Somewhat difficult,8.0,True,False,True,True,True
2009030748,2009,Kentucky,Male,35-44,Male 35-44,Some college,Married,Live with spouse/partner,$50k - $75k,Full-time,1,Somewhat difficult,5.0,,False,False,True,False
2009030749,2009,Nebraska,Female,65+,Female 65+,High school graduate,Married,Live with spouse/partner,$35k - $50k,Retired,0,Not at all difficult,6.0,True,,True,True,True
2009030750,2009,Maryland,Male,35-44,Male 35-44,College graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,2,Not at all difficult,7.0,True,True,False,True,True
2009030751,2009,Washington,Male,45-54,Male 45-54,High school graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,0,Not at all difficult,4.0,False,True,False,True,False
2009030752,2009,Illinois,Male,25-34,Male 25-34,College graduate,Divorced,Live with spouse/partner,$75k - $100k,Full-time,1,Somewhat difficult,7.0,False,False,True,True,True
2009030753,2009,Utah,Male,25-34,Male 25-34,Post graduate education,Married,Live with spouse/partner,$75k - $100k,Full-time,3+,Somewhat difficult,4.0,False,True,False,True,True
2009030754,2009,Wisconsin,Male,25-34,Male 25-34,College graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,0,Not at all difficult,8.0,True,False,False,True,False
2009030755,2009,Maine,Male,25-34,Male 25-34,College graduate,Married,Live with spouse/partner,$75k - $100k,Full-time,1,Not at all difficult,9.0,False,False,False,True,False
2009030756,2009,California,Male,25-34,Male 25-34,College graduate,Single,Live with other family/friends,$100k - $150k,Full-time,0,Not at all difficult,8.0,False,False,True,True,True
2009030757,2009,Florida,Male,18-24,Male 18-24,High school graduate,Single,Live in parents' home,"< $15,000",Student,0,Not at all difficult,1.0,,False,False,False,
2009030758,2009,Nebraska,Male,25-34,Male 25-34,Some college,Single,Only adult in household,$35k - $50k,Full-time,0,Not at all difficult,7.0,True,False,True,True,True
2009030759,2009,Louisiana,Female,35-44,Female 35-44,Some college,Single,Live with spouse/partner,$75k - $100k,Homemaker,3+,Somewhat difficult,3.0,False,True,False,True,
2009030760,2009,New Jersey,Male,35-44,Male 35-44,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Full-time,2,Somewhat difficult,3.0,True,False,False,True,True
2009030761,2009,Kentucky,Male,18-24,Male 18-24,High school graduate,Single,Live in parents' home,"< $15,000",Part-time,0,Not at all difficult,4.0,,True,True,True,
2009030762,2009,West Virginia,Male,35-44,Male 35-44,High school graduate,Married,Live with spouse/partner,$50k - $75k,Full-time,1,Somewhat difficult,4.0,False,False,False,True,True
2009030763,2009,Rhode Island,Female,65+,Female 65+,Some college,Married,Live with spouse/partner,$100k - $150k,Retired,0,Not at all difficult,3.0,True,,,True,True
2009030764,2009,Rhode Island,Male,45-54,Male 45-54,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Full-time,2,Somewhat difficult,7.0,False,True,True,True,True
2009030765,2009,Texas,Male,18-24,Male 18-24,Some college,Single,Live with other family/friends,$15k - $25k,Full-time,0,Very difficult,1.0,,,False,,
2009030766,2009,West Virginia,Female,65+,Female 65+,High school graduate,Married,Live with spouse/partner,$35k - $50k,Retired,0,Not at all difficult,4.0,True,,False,True,True
2009030767,2009,Vermont,Male,45-54,Male 45-54,College graduate,Separated,Only adult in household,$50k - $75k,Full-time,3+,Very difficult,7.0,False,False,False,True,
2009030768,2009,Minnesota,Male,25-34,Male 25-34,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Full-time,0,Not at all difficult,9.0,False,True,True,True,True
2009030769,2009,Hawaii,Male,65+,Male 65+,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Retired,0,Not at all difficult,5.0,True,,True,True,True
2009030770,2009,Rhode Island,Male,45-54,Male 45-54,Post graduate education,Married,Live with spouse/partner,$150k or more,Full-time,2,Somewhat difficult,3.0,False,False,False,True,False
2009030771,2009,Hawaii,Male,25-34,Male 25-34,Some college,Married,Live with spouse/partner,$35k - $50k,Full-time,2,Somewhat difficult,4.0,False,False,True,True,False
2009030772,2009,Colorado,Male,35-44,Male 35-44,Some college,Married,Live with spouse/partner,$150k or more,Full-time,0,Not at all difficult,7.0,True,True,True,True,True
2009030773,2009,Ohio,Male,18-24,Male 18-24,Did not complete high school,Single,Only adult in household,"< $15,000",Unemployed,0,Not at all difficult,5.0,True,False,False,True,False
2009030774,2009,Arizona,Female,35-44,Female 35-44,High school graduate,Married,Live with spouse/partner,"< $15,000",Unemployed,2,Very difficult,6.0,False,True,False,False,
2009030775,2009,Nebraska,Male,65+,Male 65+,Post graduate education,Widowed/widower,Only adult in household,$50k - $75k,Retired,0,Not at all difficult,6.0,True,,False,True,True
2009030776,2009,Massachusetts,Male,18-24,Male 18-24,Some college,Single,Live in parents' home,"< $15,000",Student,0,Not at all difficult,3.0,False,False,False,True,False
2009030777,2009,Illinois,Male,35-44,Male 35-44,Some college,Divorced,Only adult in household,$50k - $75k,Full-time,0,Very difficult,1.0,False,False,False,True,False
2009030778,2009,Iowa,Male,35-44,Male 35-44,Post graduate education,Divorced,Live with spouse/partner,$150k or more,Full-time,3+,Not at all difficult,5.0,True,True,False,True,False
2009030779,2009,Kentucky,Female,65+,Female 65+,College graduate,Married,Live with spouse/partner,$150k or more,Part-time,0,Not at all difficult,8.0,False,False,True,True,True
2009030780,2009,Oklahoma,Male,18-24,Male 18-24,High school graduate,Single,Live in parents' home,$100k - $150k,Unemployed,0,Somewhat difficult,,False,False,False,True,False
2009030781,2009,Rhode Island,Male,18-24,Male 18-24,Some college,Single,Live in parents' home,$15k - $25k,Part-time,0,Not at all difficult,8.0,,,True,True,False
2009030782,2009,Nevada,Male,45-54,Male 45-54,College graduate,Married,Live with spouse/partner,$75k - $100k,Full-time,0,Not at all difficult,7.0,False,True,False,True,False
2009030783,2009,Alabama,Female,65+,Female 65+,High school graduate,Widowed/widower,Only adult in household,$15k - $25k,Retired,0,Somewhat difficult,,True,,False,True,False
2009030784,2009,Nebraska,Male,25-34,Male 25-34,High school graduate,Divorced,Only adult in household,$35k - $50k,Full-time,0,Not at all difficult,3.0,False,False,False,False,False
2009030785,2009,Georgia,Male,65+,Male 65+,College graduate,Married,Live with spouse/partner,$75k - $100k,Retired,0,Not at all difficult,2.0,True,,False,True,False
2009030786,2009,Rhode Island,Male,45-54,Male 45-54,College graduate,Divorced,Only adult in household,$75k - $100k,Full-time,0,Not at all difficult,7.0,True,True,False,True,False
2009030787,2009,Arkansas,Male,18-24,Male 18-24,Some college,Married,Live with spouse/partner,$50k - $75k,Full-time,2,Not at all difficult,3.0,False,False,False,True,False
2009030788,2009,Wisconsin,Male,35-44,Male 35-44,College graduate,Married,Live with spouse/partner,$75k - $100k,Full-time,2,Somewhat difficult,7.0,False,True,False,True,False
2009030789,2009,Colorado,Male,25-34,Male 25-34,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Full-time,0,Not at all difficult,10.0,False,True,False,True,False
2009030790,2009,Kansas,Male,45-54,Male 45-54,High school graduate,Married,Live with spouse/partner,$15k - $25k,Unemployed,0,Somewhat difficult,,False,False,False,False,
2009030791,2009,Texas,Male,25-34,Male 25-34,Some college,Married,Live with spouse/partner,$15k - $25k,Full-time,3+,Very difficult,5.0,False,False,False,False,False
2009030792,2009,Alabama,Female,65+,Female 65+,Post graduate education,Widowed/widower,Only adult in household,$50k - $75k,Retired,0,Not at all difficult,4.0,True,,True,True,False
2009030793,2009,Nebraska,Male,65+,Male 65+,Post graduate education,Married,Live with spouse/partner,$75k - $100k,Retired,0,Not at all difficult,6.0,True,,True,True,True
2009030794,2009,Wyoming,Male,45-54,Male 45-54,Some college,Married,Live with spouse/partner,$75k - $100k,Full-time,0,Somewhat difficult,5.0,False,True,False,True,False
2009030795,2009,Montana,Male,35-44,Male 35-44,College graduate,Single,Live in parents' home,"< $15,000",Full-time,0,Not at all difficult,5.0,False,False,False,True,False
2009030796,2009,California,Male,55-64,Male 55-64,Some college,Married,Live with spouse/partner,$100k - $150k,Full-time,2,Somewhat difficult,4.0,False,True,False,True,False
2009030797,2009,Minnesota,Male,35-44,Male 35-44,High school graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,0,Not at all difficult,5.0,False,True,False,True,True
2009030798,2009,Texas,Male,25-34,Male 25-34,High school graduate,Single,Live with other family/friends,"< $15,000",Student,0,Somewhat difficult,6.0,False,False,False,True,False
2009030799,2009,Maryland,Male,25-34,Male 25-34,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Full-time,0,Not at all difficult,4.0,True,False,False,True,True
2009030800,2009,Hawaii,Male,45-54,Male 45-54,Post graduate education,Married,Live with spouse/partner,$75k - $100k,Homemaker,2,Somewhat difficult,2.0,False,False,False,True,False
2009030801,2009,North Carolina,Male,25-34,Male 25-34,High school graduate,Married,Live with spouse/partner,$50k - $75k,Full-time,2,Somewhat difficult,,False,True,False,False,False
2009030802,2009,Massachusetts,Male,18-24,Male 18-24,Some college,Single,Live in parents' home,"< $15,000",Part-time,0,Not at all difficult,2.0,False,False,False,True,
2009030803,2009,Washington,Male,35-44,Male 35-44,Post graduate education,Married,Live with spouse/partner,$150k or more,Full-time,0,Not at all difficult,7.0,True,False,False,True,True
2009030804,2009,Nebraska,Male,35-44,Male 35-44,Some college,Single,Only adult in household,$50k - $75k,Full-time,0,Not at all difficult,8.0,True,False,False,True,True
2009030805,2009,Missouri,Male,25-34,Male 25-34,Some college,Single,Only adult in household,"< $15,000",Unemployed,0,Somewhat difficult,1.0,,,False,True,
2009030806,2009,Nebraska,Female,65+,Female 65+,Did not complete high school,Divorced,Live with spouse/partner,"< $15,000",Retired,0,Not at all difficult,1.0,True,,False,True,True
2009030807,2009,Ohio,Male,18-24,Male 18-24,Some college,Single,Live with other family/friends,"< $15,000",Student,0,Very difficult,2.0,False,False,False,True,True
2009030808,2009,Wyoming,Male,45-54,Male 45-54,High school graduate,Single,Only adult in household,"< $15,000",Unemployed,0,Very difficult,1.0,False,False,False,False,False
2009030809,2009,Connecticut,Male,45-54,Male 45-54,College graduate,Single,Live with spouse/partner,$100k - $150k,Full-time,0,Not at all difficult,7.0,False,False,False,True,False
2009030810,2009,Maryland,Male,35-44,Male 35-44,College graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,2,Not at all difficult,7.0,True,True,False,True,True
2009030811,2009,Arkansas,Male,18-24,Male 18-24,High school graduate,Single,Live in parents' home,"< $15,000",Student,0,Very difficult,4.0,False,False,False,True,False
2009030812,2009,Missouri,Male,18-24,Male 18-24,Some college,Single,Live with other family/friends,$50k - $75k,Student,0,Somewhat difficult,2.0,True,False,False,True,True
2009030813,2009,Maine,Male,45-54,Male 45-54,College graduate,Married,Live with spouse/partner,$50k - $75k,Full-time,2,Not at all difficult,7.0,True,True,False,True,False
2009030814,2009,Rhode Island,Female,65+,Female 65+,Some college,Widowed/widower,Only adult in household,$15k - $25k,Unemployed,0,Somewhat difficult,1.0,False,,False,True,False
2009030815,2009,Connecticut,Male,35-44,Male 35-44,High school graduate,Single,Only adult in household,$15k - $25k,Full-time,0,Somewhat difficult,4.0,False,True,False,True,False
2009030816,2009,Arizona,Female,35-44,Female 35-44,Did not complete high school,Married,Live with spouse/partner,$35k - $50k,Homemaker,3+,Somewhat difficult,,False,False,False,True,False
2009030817,2009,Iowa,Male,35-44,Male 35-44,Post graduate education,Single,Live with spouse/partner,$100k - $150k,Full-time,0,Somewhat difficult,8.0,False,True,True,True,True
2009030818,2009,South Carolina,Male,35-44,Male 35-44,College graduate,Married,Live with spouse/partner,$50k - $75k,Full-time,0,Not at all difficult,9.0,True,True,True,True,True
2009030819,2009,Massachusetts,Male,35-44,Male 35-44,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Full-time,3+,Somewhat difficult,7.0,False,True,True,True,True
2009030820,2009,Connecticut,Male,65+,Male 65+,Post graduate education,Married,Live with spouse/partner,$150k or more,Part-time,0,Somewhat difficult,8.0,True,True,False,True,True
2009030821,2009,Missouri,Male,25-34,Male 25-34,College graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,2,Somewhat difficult,5.0,False,False,False,True,False
2009030822,2009,Massachusetts,Male,35-44,Male 35-44,High school graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,2,Not at all difficult,7.0,False,True,False,True,True
2009030823,2009,Oklahoma,Male,25-34,Male 25-34,College graduate,Married,Live with spouse/partner,$75k - $100k,Full-time,0,Not at all difficult,5.0,True,True,False,True,True
2009030824,2009,Illinois,Female,18-24,Female 18-24,College graduate,Married,Live with spouse/partner,$50k - $75k,Homemaker,2,Somewhat difficult,7.0,False,False,True,True,False
2009030825,2009,Georgia,Male,35-44,Male 35-44,Post graduate education,Married,Live with spouse/partner,$50k - $75k,Part-time,2,Somewhat difficult,3.0,False,True,False,True,True
2009030826,2009,Washington,Male,45-54,Male 45-54,College graduate,Married,Live with spouse/partner,$150k or more,Full-time,0,Not at all difficult,1.0,True,True,True,True,False
2009030827,2009,Florida,Male,25-34,Male 25-34,Some college,Married,Live with spouse/partner,$15k - $25k,Full-time,0,Not at all difficult,6.0,,False,False,True,
2009030828,2009,Kansas,Male,45-54,Male 45-54,College graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,2,Not at all difficult,8.0,True,True,True,True,True
2009030829,2009,Alaska,Male,45-54,Male 45-54,Some college,Divorced,Only adult in household,$35k - $50k,Full-time,1,Somewhat difficult,3.0,False,False,False,True,False
2009030830,2009,Connecticut,Male,35-44,Male 35-44,Post graduate education,Married,Live with spouse/partner,$150k or more,Full-time,3+,Not at all difficult,6.0,True,True,True,True,True
2009030831,2009,Rhode Island,Male,35-44,Male 35-44,College graduate,Divorced,Only adult in household,$50k - $75k,Full-time,1,Very difficult,4.0,False,False,False,False,False
2009030832,2009,Kentucky,Male,35-44,Male 35-44,Post graduate education,Married,Live with spouse/partner,$75k - $100k,Full-time,1,Not at all difficult,7.0,True,True,True,True,True
2009030833,2009,New Hampshire,Female,65+,Female 65+,College graduate,Married,Live with spouse/partner,$50k - $75k,Retired,0,Not at all difficult,1.0,True,,True,True,True
2009030834,2009,Illinois,Female,18-24,Female 18-24,Some college,Single,Live with spouse/partner,$50k - $75k,Student,1,Somewhat difficult,1.0,False,False,False,False,False
2009030835,2009,Nebraska,Female,18-24,Female 18-24,Some college,Single,Only adult in household,"< $15,000",Homemaker,1,Somewhat difficult,5.0,False,False,False,True,False
2009030836,2009,Iowa,Male,25-34,Male 25-34,Some college,Married,Live with spouse/partner,$50k - $75k,Full-time,3+,Very difficult,1.0,False,False,False,True,False
2009030837,2009,Colorado,Male,35-44,Male 35-44,College graduate,Married,Live with spouse/partner,$75k - $100k,Full-time,0,Somewhat difficult,5.0,False,False,False,,
2009030838,2009,Georgia,Male,18-24,Male 18-24,High school graduate,Single,Live with other family/friends,"< $15,000",Unemployed,0,Somewhat difficult,,False,False,False,False,
2009030839,2009,West Virginia,Male,55-64,Male 55-64,Some college,Married,Live with spouse/partner,$50k - $75k,Full-time,0,Somewhat difficult,8.0,False,,False,True,False
2009030840,2009,Utah,Male,25-34,Male 25-34,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Full-time,2,Not at all difficult,8.0,True,True,False,True,True
2009030841,2009,Ohio,Male,25-34,Male 25-34,High school graduate,Married,Live with spouse/partner,"< $15,000",Unemployed,2,Somewhat difficult,4.0,False,False,False,False,False
2009030842,2009,Colorado,Male,18-24,Male 18-24,Some college,Single,Live in parents' home,"< $15,000",Student,0,Not at all difficult,5.0,True,False,True,True,True
2009030843,2009,Missouri,Male,18-24,Male 18-24,Some college,Single,Only adult in household,$50k - $75k,Unemployed,0,,7.0,False,False,False,True,False
2009030844,2009,North Carolina,Male,35-44,Male 35-44,Some college,Married,Live with spouse/partner,$75k - $100k,Full-time,2,Somewhat difficult,1.0,False,False,False,True,False
2009030845,2009,West Virginia,Male,55-64,Male 55-64,Post graduate education,Married,Live with spouse/partner,$75k - $100k,Retired,0,Not at all difficult,5.0,True,,True,True,True
2009030846,2009,Colorado,Male,25-34,Male 25-34,Some college,Single,Only adult in household,$75k - $100k,Full-time,0,Somewhat difficult,6.0,False,False,True,False,True
2009030847,2009,Maryland,Male,35-44,Male 35-44,College graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,1,Not at all difficult,7.0,False,False,False,True,False
2009030848,2009,Wisconsin,Male,25-34,Male 25-34,College graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,0,Not at all difficult,5.0,True,True,True,True,True
2009030849,2009,Montana,Male,18-24,Male 18-24,High school graduate,Single,Live in parents' home,"< $15,000",Part-time,0,Not at all difficult,5.0,False,False,True,True,False
2009030850,2009,Arizona,Male,35-44,Male 35-44,College graduate,Married,Live with spouse/partner,$35k - $50k,Full-time,2,Not at all difficult,1.0,False,False,False,True,True
2009030851,2009,New Hampshire,Male,35-44,Male 35-44,College graduate,Single,Live with other family/friends,$50k - $75k,Full-time,0,Somewhat difficult,5.0,False,False,False,False,False
2009030852,2009,Massachusetts,Male,25-34,Male 25-34,College graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,0,Somewhat difficult,5.0,True,False,False,True,True
2009030853,2009,South Carolina,Male,35-44,Male 35-44,High school graduate,Separated,Live with other family/friends,"< $15,000",Unemployed,0,Not at all difficult,1.0,False,False,False,False,False
2009030854,2009,Idaho,Male,65+,Male 65+,Post graduate education,Married,Live with spouse/partner,$50k - $75k,Retired,0,Not at all difficult,7.0,True,,False,True,True
2009030855,2009,Montana,Male,25-34,Male 25-34,Some college,Married,Live with spouse/partner,$25k - $35k,Full-time,0,Somewhat difficult,7.0,False,False,False,False,False
2009030856,2009,New Hampshire,Male,45-54,Male 45-54,College graduate,Married,Live with spouse/partner,$50k - $75k,Unemployed,2,Very difficult,1.0,False,True,False,True,False
2009030857,2009,Nebraska,Male,65+,Male 65+,Post graduate education,Married,Live with spouse/partner,$50k - $75k,Retired,0,Not at all difficult,2.0,False,,False,True,False
2009030858,2009,Hawaii,Male,55-64,Male 55-64,Post graduate education,Divorced,Live with spouse/partner,$35k - $50k,Retired,1,Somewhat difficult,5.0,False,,True,False,False
2009030859,2009,Kentucky,Male,35-44,Male 35-44,High school graduate,Married,Live with spouse/partner,$75k - $100k,Full-time,0,Somewhat difficult,7.0,False,True,False,True,False
2009030860,2009,North Carolina,Male,25-34,Male 25-34,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Full-time,0,Not at all difficult,6.0,True,True,False,True,False
2009030861,2009,Missouri,Male,25-34,Male 25-34,College graduate,Divorced,Only adult in household,$50k - $75k,Full-time,0,Very difficult,1.0,True,False,True,True,True
2009030862,2009,Texas,Male,25-34,Male 25-34,College graduate,Married,Live with spouse/partner,"< $15,000",Part-time,1,Somewhat difficult,7.0,False,False,False,True,False
2009030863,2009,Washington,Male,25-34,Male 25-34,Post graduate education,Married,Live with spouse/partner,$75k - $100k,Full-time,1,Not at all difficult,8.0,False,True,False,True,True
2009030864,2009,West Virginia,Male,55-64,Male 55-64,Post graduate education,Married,Live with spouse/partner,$100k - $150k,Retired,2,Not at all difficult,6.0,True,,False,True,True
2009030865,2009,Ohio,Male,25-34,Male 25-34,College graduate,Married,Live with spouse/partner,$100k - $150k,Full-time,1,Not at all difficult,6.0,True,False,True,True,False
2009030866,2009,West Virginia,Male,18-24,Male 18-24,High school graduate,Single,Live in parents' home,$50k - $75k,Student,0,Not at all difficult,1.0,True,False,False,True,True
2009030867,2009,Arkansas,Male,35-44,Male 35-44,Post graduate education,Married,Live with spouse/partner,$75k - $100k,Full-time,2,Somewhat difficult,7.0,,False,True,True,False
2009030868,2009,Montana,Male,35-44,Male 35-44,Post graduate education,Married,Live with spouse/partner,$50k - $75k,Full-time,1,Somewhat difficult,6.0,,False,False,True,True
